account_number,acct_name,cusip,asset_name,shares,market_value
919966,APEX CAPITAL MGMT,589378108,MERCURY SYSTEMS INC USD 0.01,35727,1345122
919966,APEX CAPITAL MGMT,589889104,MERIT MEDI COM NPV,29424,1534462
919966,APEX CAPITAL MGMT,670704105,NUVASIVE INC USD 0.001,8743,457171
919966,APEX CAPITAL MGMT,679295105,OKTA INC USD 0.0001,3391,194508
919966,APEX CAPITAL MGMT,679295105,OKTA INC USD 0.0001,17301,992385
919966,APEX CAPITAL MGMT,705573103,PEGASYSTEMS INC USD 0.01,18712,1170436
919966,APEX CAPITAL MGMT,737010108,PORTOLA PHARMACEUTICALS I USD 0.001,7852,320205
919966,APEX CAPITAL MGMT,749119103,QUOTIENT TECHNOLOGY INC USD 0.00001,9652,125959
919966,APEX CAPITAL MGMT,749119103,QUOTIENT TECHNOLOGY INC USD 0.00001,61541,803110
919966,APEX CAPITAL MGMT,754212108,RAVEN INDS INC USD 1.0,12670,499832
919966,APEX CAPITAL MGMT,759916109,REPLIGEN CORP USD 0.01,10194,447619
919966,APEX CAPITAL MGMT,775133101,ROGERS CORP USD 1.0,5810,679596
919966,APEX CAPITAL MGMT,800677106,SANGAMO THERAPEUTICS INC,10516,170359
919966,APEX CAPITAL MGMT,816850101,SEMTECH CORP USD 0.01,6275,310613
919966,APEX CAPITAL MGMT,816850101,SEMTECH CORP USD 0.01,17379,860261
919966,APEX CAPITAL MGMT,868459108,SUPERNUS PHARMACEUTICALS USD 0.001,17522,1017152
919966,APEX CAPITAL MGMT,896288107,TRINET GROUP INC USD 0.000025,22525,1267932
919966,APEX CAPITAL MGMT,898202106,TRUPANION INC USD 0.00001,27945,910728
919966,APEX CAPITAL MGMT,922280102,VARONIS SYS INC USD 0.001,11270,904418
919966,APEX CAPITAL MGMT,957638109,WESTERN AL COM USD0.0001,29052,1797738
919966,APEX CAPITAL MGMT,985817105,YELP INC USD 0.000001,15138,654416
919966,APEX CAPITAL MGMT,90346E103,U S SILICA HLDGS INC USD 0.01,20256,616390
919966,APEX CAPITAL MGMT,00191U102,ASGN INC USD 0.01,12695,1021567
919966,APEX CAPITAL MGMT,00900T107,AIMMUNE THERAPEUTICS INC USD 0.0001,45,1434
919966,APEX CAPITAL MGMT,00900T107,AIMMUNE THERAPEUTICS INC USD 0.0001,16520,526327
919966,APEX CAPITAL MGMT,04269X105,ARRAY BIOPHARMA INC USD 0.001,47464,783631
919966,APEX CAPITAL MGMT,06684L103,BAOZUN INC USD 0.0001 ADR,15467,966533
919966,APEX CAPITAL MGMT,09627Y109,BLUEPRINT MEDICINES CORP USD 0.001,6178,473667
919966,APEX CAPITAL MGMT,12685J105,CABLE ONE INC USD 0.01,766,500880
919966,APEX CAPITAL MGMT,12685J105,CABLE ONE INC USD 0.01,1252,818670
919966,APEX CAPITAL MGMT,16359R103,CHEMED COR CAP USD1,1100,363396
919966,APEX CAPITAL MGMT,16359R103,CHEMED COR CAP USD1,5152,1702015
919966,APEX CAPITAL MGMT,21870Q105,CORESITE R COM USD0.01,1925,208632
919966,APEX CAPITAL MGMT,21870Q105,CORESITE R COM USD0.01,9144,991027
919966,APEX CAPITAL MGMT,28106W103,EDITAS MEDICINE INC USD 0.0001,7083,259238
919966,APEX CAPITAL MGMT,29084Q100,EMCOR GROUP INC USD 0.01,26114,2020179
919966,APEX CAPITAL MGMT,29261A100,ENCOMPASS HEALTH CORP USD 0.01,19772,1299811
919966,APEX CAPITAL MGMT,29362U104,ENTEGRIS I COM USD0.01,37735,1386761
919966,APEX CAPITAL MGMT,29404K106,ENVESTNET INC USD 0.005,18195,987079
919966,APEX CAPITAL MGMT,29414B104,EPAM SYS INC USD 0.001,8712,1096492
919966,APEX CAPITAL MGMT,29977A105,EVERCORE INC USD 0.01,21585,2299882
919966,APEX CAPITAL MGMT,30063P105,EXACT SCIENCES CORP USD 0.01,10968,664222
919966,APEX CAPITAL MGMT,31572Q808,FIBROGEN INC USD 0.01,302,16791
919966,APEX CAPITAL MGMT,31572Q808,FIBROGEN INC USD 0.01,7957,442409
919966,APEX CAPITAL MGMT,38526M106,GRAND CANYON ED INC USD 0.01,17381,1953451
919966,APEX CAPITAL MGMT,42805E306,HESKA CORP USD 0.001,6167,653764
919966,APEX CAPITAL MGMT,44930G107,ICU MED INC USD 0.1,6209,1822342
919966,APEX CAPITAL MGMT,45073V108,ITT INC USD 1.0,27375,1460730
919966,APEX CAPITAL MGMT,45781U103,INSTRUCTURE INC USD 0.0001,22991,985164
919966,APEX CAPITAL MGMT,46071F103,INTERSECT ENT INC USD 0.001,14233,594228
919966,APEX CAPITAL MGMT,50189K103,LCI INDS USD 0.01,8267,683681
919966,APEX CAPITAL MGMT,57164Y107,MARRIOTT VACATIONS WORLDWI USD 0.01,479,58275
919966,APEX CAPITAL MGMT,57164Y107,MARRIOTT VACATIONS WORLDWI USD 0.01,6879,836899
919966,APEX CAPITAL MGMT,67059N108,NUTANIX INC USD 0.000025,30503,1738366
919966,APEX CAPITAL MGMT,67069D108,NUTRI SYS INC NEW USD 0.001,22287,850249
919966,APEX CAPITAL MGMT,67555N206,OCLARO INC USD 0.01,138282,1219647
919966,APEX CAPITAL MGMT,68554V108,ORASURE TECHNOLOGIES I USD 0.000001,29301,515112
919966,APEX CAPITAL MGMT,70432V102,PAYCOM SOFTWARE INC USD 0.01,11442,1234821
919966,APEX CAPITAL MGMT,71639T106,PETIQ INC USD 0.001,42757,863264
919966,APEX CAPITAL MGMT,73179P106,POLYONE CORP USD 0.01,18758,800404
919966,APEX CAPITAL MGMT,74164M108,PRIMERICA INC USD 0.01,14050,1400785
919966,APEX CAPITAL MGMT,74347M108,PROPETRO HLDG CORP USD 0.001,37383,559997
919966,APEX CAPITAL MGMT,74758T303,QUALYS INC USD 0.001,18975,1515154
919966,APEX CAPITAL MGMT,75606N109,REALPAGE INC USD 0.001,24202,1477532
919966,APEX CAPITAL MGMT,78667J108,SAGE THERAPEUTICS INC USD 0.0001,4899,765322
919966,APEX CAPITAL MGMT,86183P102,STONERIDGE INC NPV,32317,1000857
919966,APEX CAPITAL MGMT,87305R109,TTM TECHNO COM NPV,57325,1032423
919966,APEX CAPITAL MGMT,88224Q107,TEXAS CAP BANCSHARES INC USD 0.01,6375,631444
919966,APEX CAPITAL MGMT,88224Q107,TEXAS CAP BANCSHARES INC USD 0.01,9263,917500
919966,APEX CAPITAL MGMT,88339J105,THE TRADE DESK INC USD 0.000001,1952,162406
919966,APEX CAPITAL MGMT,88339J105,THE TRADE DESK INC USD 0.000001,10689,889325
919966,APEX CAPITAL MGMT,89055F103,TOPBUILD CORP USD 0.01,14076,1193504
919966,APEX CAPITAL MGMT,89531P105,TREX CO INC USD 0.01,10110,1198945
919966,APEX CAPITAL MGMT,92839U206,VISTEON CORP USD 0.01,7440,953064
919966,APEX CAPITAL MGMT,92932M101,WNS HLDGS LTD USD 0.16 ADR,20459,1074711
919966,APEX CAPITAL MGMT,96924N100,WILLDAN GROUP INC USD 0.01,13307,387234
919966,APEX CAPITAL MGMT,98421B100,XPERI CORP USD 0.001,18034,354368
919966,APEX CAPITAL MGMT,G4705A100,ICON PLC EUR 0.06,17921,2325967
919966,APEX CAPITAL MGMT,L9340P101,TRINSEO SA USD 0.01,17719,1321837
919966,APEX CAPITAL MGMT,Q9235V101,TRONOX LTD USD 0.01,34903,650243
919970,SEIX HIGH YLD,00774CAB3,AECOM 5.125 15MAR27,465000,432427
919970,SEIX HIGH YLD,008911AZ2,AIR CDA INC 7.75 15APR21 144A,50000,54000
919970,SEIX HIGH YLD,008911AZ2,AIR CDA INC 7.75 15APR21 144A,365000,394200
919970,SEIX HIGH YLD,009090AC5,AIR CDA 2015-1 PAS 5.0 15MAR20 144A,560000,564760
919970,SEIX HIGH YLD,013093AB5,ALBERTSONS COS LLC / 6.625 15JUN24,240000,226800
919970,SEIX HIGH YLD,013104AF1,ALBERTSONS INC 7.45 01AUG29,365000,291774
919970,SEIX HIGH YLD,018581AG3,ALLIANCE DATA SY 5.375 01AUG22 144A,610000,610000
919970,SEIX HIGH YLD,018581AJ7,ALLIANCE DATA SY 5.875 01NOV21 144A,1255000,1268391
919970,SEIX HIGH YLD,019736AD9,ALLISON TRANSMISSI 5.0 01OCT24 144A,465000,461513
919970,SEIX HIGH YLD,02005NAE0,ALLY FINL INC 8.0 15MAR20,50000,53563
919970,SEIX HIGH YLD,02005NAE0,ALLY FINL INC 8.0 15MAR20,600000,642750
919970,SEIX HIGH YLD,02005NAJ9,ALLY FINL INC 7.5 15SEP20,64990,69864
919970,SEIX HIGH YLD,02005NAJ9,ALLY FINL INC 7.5 15SEP20,729010,783686
919970,SEIX HIGH YLD,02005NBF6,ALLY FINL INC 5.75 20NOV25,220000,224675
919970,SEIX HIGH YLD,02154CAD5,ALTICE FING S A 6.625 15FEB23 144A,575000,571550
919970,SEIX HIGH YLD,02154VAA9,ALTICE S A 7.75 15MAY22 144A,600000,576780
919970,SEIX HIGH YLD,02376TAC2,AMERICAN AIRLS 201 5.6 15JAN22 144A,200000,136272
919970,SEIX HIGH YLD,02376TAC2,AMERICAN AIRLS 201 5.6 15JAN22 144A,400000,272545
919970,SEIX HIGH YLD,02406PAU4,AMERICAN AXLE + MFG INC 6.5 01APR27,455000,445900
919970,SEIX HIGH YLD,030981AL8,AMERIGAS PARTNERS L P 5.75 20MAY27,290000,274775
919970,SEIX HIGH YLD,03232PAD0,AMSURG CORP 5.625 15JUL22,300000,304500
919970,SEIX HIGH YLD,03674PAL7,ANTERO RES 5.375 01NOV21,195000,197925
919970,SEIX HIGH YLD,03674XAF3,ANTERO RES CORP 5.625 01JUN23,45000,45900
919970,SEIX HIGH YLD,03674XAJ5,ANTERO RES CORP 5.0 01MAR25,520000,518050
919970,SEIX HIGH YLD,03755LAA2,APERGY CORP 6.375 01MAY26 144A,260000,264550
919970,SEIX HIGH YLD,03939PAA2,ARCH MERGER SUB IN 8.5 15SEP25 144A,70999,66384
919970,SEIX HIGH YLD,03939PAA2,ARCH MERGER SUB IN 8.5 15SEP25 144A,309001,288916
919970,SEIX HIGH YLD,03969AAH3,ARDAGH PACKAGING 4.625 15MAY23 144A,400000,398000
919970,SEIX HIGH YLD,05453GAA3,AXALTA COATING S 4.875 15AUG24 144A,275000,274313
919970,SEIX HIGH YLD,058498AU0,BALL CORP 4.375 15DEC20,135000,136519
919970,SEIX HIGH YLD,058498AU0,BALL CORP 4.375 15DEC20,285000,288206
919970,SEIX HIGH YLD,085790BA0,BERRY PLASTICS CORP 6.0 15OCT22,190000,196413
919970,SEIX HIGH YLD,08949LAA8,BIG RIV STL LLC / 7.25 01SEP25 144A,105000,109200
919970,SEIX HIGH YLD,08949LAA8,BIG RIV STL LLC / 7.25 01SEP25 144A,140000,145600
919970,SEIX HIGH YLD,095370AB8,BLUE CUBE SPINCO INC 9.75 15OCT23,525000,601955
919970,SEIX HIGH YLD,097751AV3,BOMBARDIER INC 7.75 15MAR20 144A,120000,127950
919970,SEIX HIGH YLD,097751BM2,BOMBARDIER INC 7.5 15MAR25 144A,440000,455400
919970,SEIX HIGH YLD,097751BP5,BOMBARDIER INC 8.75 01DEC21 144A,320000,354800
919970,SEIX HIGH YLD,103557AA2,BOYNE USA INC 7.25 01MAY25 144A,51000,53040
919970,SEIX HIGH YLD,1248EPAY9,CCO HLDGS LLC / CCO HL 5.25 30SEP22,135000,136181
919970,SEIX HIGH YLD,1248EPBD4,CCO HLDGS LLC / CCO HL 5.75 01SEP23,260000,263250
919970,SEIX HIGH YLD,1248EPBK8,CCO HLDGS LLC / 5.875 01MAY27 144A,475000,467975
919970,SEIX HIGH YLD,1248EPBM4,CCO HLDGS LLC / C 5.75 15FEB26 144A,895000,881575
919970,SEIX HIGH YLD,1248EPBT9,CCO HLDGS LLC / 5.125 01MAY27 144A,625000,587500
919970,SEIX HIGH YLD,12505JAA1,CBL + ASSOCS LTD PARTN 5.25 01DEC23,360000,305039
919970,SEIX HIGH YLD,125581GN2,CIT GROUP INC NEW 5.375 15MAY20,215000,222256
919970,SEIX HIGH YLD,12652AAA1,CRC ESCROW ISSUER 5.25 15OCT25 144A,475000,454219
919970,SEIX HIGH YLD,131347CF1,CALPINE CORP 5.75 15JAN25,365000,328956
919970,SEIX HIGH YLD,14162VAB2,CARE CAP PPTYS LP 5.125 15AUG26,340000,324520
919970,SEIX HIGH YLD,14987RAA6,CB ESCROW CORP 8.0 15OCT25 144A,595000,549631
919970,SEIX HIGH YLD,15135BAF8,CENTENE CORP DEL 5.625 15FEB21,460000,471983
919970,SEIX HIGH YLD,15135BAH4,CENTENE CORP DEL 6.125 15FEB24,3000,3158
919970,SEIX HIGH YLD,15135BAH4,CENTENE CORP DEL 6.125 15FEB24,257000,270493
919970,SEIX HIGH YLD,15138AAA8,CENTENNIAL RESOU 5.375 15JAN26 144A,345000,336375
919970,SEIX HIGH YLD,156504AB8,CENTURY CMNTYS INC 6.875 15MAY22,445000,458795
919970,SEIX HIGH YLD,156504AH5,CENTURY CMNTYS INC 5.875 15JUL25,405000,382725
919970,SEIX HIGH YLD,156700AX4,CENTURYLINK INC 6.75 01DEC23,485000,488031
919970,SEIX HIGH YLD,156700BA3,CENTURYLINK INC 7.5 01APR24,125000,128711
919970,SEIX HIGH YLD,163851AD0,CHEMOURS CO 7.0 15MAY25,585000,630162
919970,SEIX HIGH YLD,16412XAD7,CHENIERE CORPUS CHRISTI 7.0 30JUN24,595000,655988
919970,SEIX HIGH YLD,171871AP1,CINCINNATI BELL IN 7.0 15JUL24 144A,100000,89625
919970,SEIX HIGH YLD,171871AP1,CINCINNATI BELL IN 7.0 15JUL24 144A,780000,699075
919970,SEIX HIGH YLD,18451QAM0,CLEAR CHANNEL WORLDWIDE 6.5 15NOV22,200000,204250
919970,SEIX HIGH YLD,19240BAA3,COGENT COMMUNICA 5.625 15APR21 144A,570000,572850
919970,SEIX HIGH YLD,19240CAA1,COGENT COMMUNICA 5.375 01MAR22 144A,250000,252500
919970,SEIX HIGH YLD,197677AH0,COLUMBIA / HCA HEALTHCA 7.5 15NOV95,110000,107800
919970,SEIX HIGH YLD,20337YAA5,COMMSCOPE TECHNOLO 6.0 15JUN25 144A,240000,241200
919970,SEIX HIGH YLD,206786AA3,CONDUENT FIN INC 10.5 15DEC24 144A,50000,58625
919970,SEIX HIGH YLD,20854PAL3,CONSOL ENERGY INC 5.875 15APR22,265000,265994
919970,SEIX HIGH YLD,20854PAN9,CONSOL ENERGY INC 8.0 01APR23,108000,114480
919970,SEIX HIGH YLD,222070AB0,COTY INC 6.5 15APR26 144A,153000,147454
919970,SEIX HIGH YLD,222070AB0,COTY INC 6.5 15APR26 144A,457000,440434
919970,SEIX HIGH YLD,226373AP3,CRESTWOOD MIDSTREAM PA 5.75 01APR25,68000,66980
919970,SEIX HIGH YLD,226373AP3,CRESTWOOD MIDSTREAM PA 5.75 01APR25,232000,228520
919970,SEIX HIGH YLD,23331ABH1,D R HORTON INC 5.75 15AUG23,85000,92270
919970,SEIX HIGH YLD,23422RAB8,DAKOTA MERGER SUB 7.75 01SEP23 144A,250000,267500
919970,SEIX HIGH YLD,23918KAP3,DAVITA HEALTHCARE PART 5.75 15AUG22,750000,765473
919970,SEIX HIGH YLD,23918KAR9,DAVITA HEALTHCARE PARTN 5.0 01MAY25,1080000,1032124
919970,SEIX HIGH YLD,243478AA2,DECK CHASSIS ACQU 10.0 15JUN23 144A,329000,350385
919970,SEIX HIGH YLD,24702RAF8,DELL INC 6.5 15APR38,230000,224250
919970,SEIX HIGH YLD,247916AF6,DENBURY RES INC 9.0 15MAY21 144A,9000,9522
919970,SEIX HIGH YLD,247916AF6,DENBURY RES INC 9.0 15MAY21 144A,226000,239108
919970,SEIX HIGH YLD,25271CAP7,DIAMOND OFFSHORE DRIL 7.875 15AUG25,250000,257500
919970,SEIX HIGH YLD,25272KAW3,DIAMOND 1 FIN CO 7.125 15JUN24 144A,815000,880200
919970,SEIX HIGH YLD,25278XAH2,DIAMONDBACK ENERGY IN 5.375 31MAY25,269001,265302
919970,SEIX HIGH YLD,25278XAH2,DIAMONDBACK ENERGY IN 5.375 31MAY25,301999,297847
919970,SEIX HIGH YLD,25278XAJ8,DIAMONDBACK ENER 5.375 31MAY25 144A,45000,44156
919970,SEIX HIGH YLD,25470XAE5,DISH DBS C 6.75 01JUN21,345000,344138
919970,SEIX HIGH YLD,25470XAQ8,DISH DBS C 5.125 01MAY20,295000,291593
919970,SEIX HIGH YLD,25470XAY1,DISH DBS C 7.75 01JUL26,60000,52275
919970,SEIX HIGH YLD,25470XAY1,DISH DBS C 7.75 01JUL26,915000,797194
919970,SEIX HIGH YLD,26209NAK9,DRIVETIME AUTOMOTI 8.0 01JUN21 144A,15000,15000
919970,SEIX HIGH YLD,26209NAK9,DRIVETIME AUTOMOTI 8.0 01JUN21 144A,225000,225000
919970,SEIX HIGH YLD,268698AB3,EMI MUSIC PUBG G 7.625 15JUN24 144A,139000,150468
919970,SEIX HIGH YLD,28368EAE6,EL PASO ENERGY CORP ME 7.75 15JAN32,155000,189478
919970,SEIX HIGH YLD,28470RAF9,ELDORADO RESORTS INC 6.0 01APR25,360000,360000
919970,SEIX HIGH YLD,29260FAD2,ENDEAVOR ENERGY RE 5.5 30JAN26 144A,350000,341250
919970,SEIX HIGH YLD,29260FAE0,ENDEAVOR ENERGY R 5.75 30JAN28 144A,175000,170188
919970,SEIX HIGH YLD,29358QAD1,ENSCO INTL 5.75 01OCT44,400000,283500
919970,SEIX HIGH YLD,29358QAG4,ENSCO INTL 8.0 31JAN24,675000,668250
919970,SEIX HIGH YLD,29358QAH2,ENSCO INTL 7.75 01FEB26,60000,56400
919970,SEIX HIGH YLD,29413XAB3,ENVIVA PARTNERS LP / EN 8.5 01NOV21,115000,120319
919970,SEIX HIGH YLD,29444UAQ9,EQUINIX INC 5.875 15JAN26,365000,372300
919970,SEIX HIGH YLD,319963BN3,FIRST DATA CORP 5.375 15AUG23 144A,410000,416950
919970,SEIX HIGH YLD,319963BP8,FIRST DATA CORP 7.0 01DEC23 144A,380000,398050
919970,SEIX HIGH YLD,35671DAU9,FREEPORT-MCMORAN INC 3.55 01MAR22,305000,294261
919970,SEIX HIGH YLD,35671DCB9,FREEPORT-MCMORAN INC 6.875 15FEB23,265000,283550
919970,SEIX HIGH YLD,366651AB3,GARTNER INC 5.125 01APR25 144A,325000,322563
919970,SEIX HIGH YLD,37045VAL4,GENERAL MTRS CO 6.75 01APR46,175000,198515
919970,SEIX HIGH YLD,37953TAB1,GLOBAL SHIP LEAS 9.875 15NOV22 144A,200000,198000
919970,SEIX HIGH YLD,384637AA2,GRAHAM HLDGS CO 5.75 01JUN26 144A,295000,297213
919970,SEIX HIGH YLD,398545AA1,GRINDING MEDIA I 7.375 15DEC23 144A,250000,263125
919970,SEIX HIGH YLD,398905AK5,GROUP 1 AUTOMOTIVE INC 5.0 01JUN22,165000,164588
919970,SEIX HIGH YLD,404119AJ8,HCA INC 7.5 06NOV33,105000,113400
919970,SEIX HIGH YLD,404119BT5,HCA INC 5.25 15JUN26,235000,234953
919970,SEIX HIGH YLD,40412CAC5,HCA HEALTHCARE INC 6.25 15FEB21,7000,7333
919970,SEIX HIGH YLD,40412CAC5,HCA HEALTHCARE INC 6.25 15FEB21,423000,443093
919970,SEIX HIGH YLD,412690AD1,HARLAND CLARKE H 6.875 01MAR20 144A,1050000,1057875
919970,SEIX HIGH YLD,412690AF6,HARLAND CLARKE H 8.375 15AUG22 144A,295000,295000
919970,SEIX HIGH YLD,412690AF6,HARLAND CLARKE H 8.375 15AUG22 144A,445000,445000
919970,SEIX HIGH YLD,42806LAA9,HERC RENTALS INC 7.5 01JUN22 144A,254000,268605
919970,SEIX HIGH YLD,431318AQ7,HILCORP ENERGY I 5.75 01OCT25 144A,158000,158198
919970,SEIX HIGH YLD,431318AQ7,HILCORP ENERGY I 5.75 01OCT25 144A,1032000,1033290
919970,SEIX HIGH YLD,432833AC5,HILTON DOMESTIC 5.125 01MAY26 144A,160000,155800
919970,SEIX HIGH YLD,432891AH2,HILTON WORLDWIDE FIN 4.625 01APR25,200000,193500
919970,SEIX HIGH YLD,435765AG7,HOLLY ENERGY PARTN 6.0 01AUG24 144A,205000,205000
919970,SEIX HIGH YLD,436440AK7,HOLOGIC INC 4.375 15OCT25 144A,880000,842600
919970,SEIX HIGH YLD,44267DAB3,HOWARD HUGHES CO 5.375 15MAR25 144A,890000,861075
919970,SEIX HIGH YLD,444454AB8,HUGHES SATELLITE SYS CO 6.5 15JUN19,50002,51565
919970,SEIX HIGH YLD,444454AB8,HUGHES SATELLITE SYS CO 6.5 15JUN19,70998,73217
919970,SEIX HIGH YLD,44965TAA5,ILFC E-CAPITA 4.64 21DEC65 144A FRN,250000,236250
919970,SEIX HIGH YLD,44965UAA2,ILFC E-CAPITA 4.89 21DEC65 144A FRN,100000,95375
919970,SEIX HIGH YLD,449934AD0,IMS HEALTH INC 5.0 15OCT26 144A,650000,624813
919970,SEIX HIGH YLD,45031UBY6,ISTAR FINL INC 6.5 01JUL21,465000,472556
919970,SEIX HIGH YLD,45031UBZ3,ISTAR FINL INC 6.0 01APR22,285000,285000
919970,SEIX HIGH YLD,451102AX5,ICAHN ENTERPRISES L P / 6.0 01AUG20,35000,35696
919970,SEIX HIGH YLD,451102AX5,ICAHN ENTERPRISES L P / 6.0 01AUG20,365000,372256
919970,SEIX HIGH YLD,452892AA0,IMPERIAL METALS CO 7.0 15MAR19 144A,325000,298188
919970,SEIX HIGH YLD,45569LAA9,INDIGO NAT RES L 6.875 15FEB26 144A,305000,289750
919970,SEIX HIGH YLD,45824TAR6,INTELSAT JACKSON H 8.0 15FEB24 144A,320000,337600
919970,SEIX HIGH YLD,45824TAS4,INTELSAT JACKSON H 9.5 30SEP22 144A,340000,391000
919970,SEIX HIGH YLD,459745GF6,INTERNATIONAL LEASE FI 8.25 15DEC20,760000,844208
919970,SEIX HIGH YLD,466112AP4,JBS USA LLC / JB 5.875 15JUL24 144A,470000,449442
919970,SEIX HIGH YLD,46647DAA1,JACK OHIO FIN LLC 6.75 15NOV21 144A,230000,236900
919970,SEIX HIGH YLD,47232MAA0,JEFFERIES FIN LL 7.375 01APR20 144A,285000,286781
919970,SEIX HIGH YLD,47232MAD4,JEFFERIES FIN LLC 7.25 15AUG24 144A,205000,202438
919970,SEIX HIGH YLD,48238TAA7,KAR AUCTION SVCS 5.125 01JUN25 144A,400000,381420
919970,SEIX HIGH YLD,48244LAE8,KCA DEUTAG UK FI 9.625 01APR23 144A,255000,256913
919970,SEIX HIGH YLD,483007AH3,KAISER ALUM CORP 5.875 15MAY24,275000,282563
919970,SEIX HIGH YLD,494580AE3,KINDRED HEALTHCARE INC 8.0 15JAN20,355000,381625
919970,SEIX HIGH YLD,494580AF0,KINDRED HEALTHCARE INC 8.75 15JAN23,410000,437163
919970,SEIX HIGH YLD,501797AL8,L BRANDS INC 6.875 01NOV35,120000,107850
919970,SEIX HIGH YLD,505742AG1,LADDER CAP FIN HL 5.25 01OCT25 144A,295000,275825
919970,SEIX HIGH YLD,513075BL4,LAMAR MEDIA CORP 5.75 01FEB26,250000,253125
919970,SEIX HIGH YLD,526057BX1,LENNAR CORP 4.75 01APR21,385000,390294
919970,SEIX HIGH YLD,526057CQ5,LENNAR CORP 5.875 15NOV24 144A,375000,387188
919970,SEIX HIGH YLD,526057CU6,LENNAR CORP 5.0 15JUN27 144A,115000,109538
919970,SEIX HIGH YLD,527298AY9,LEVEL 3 FING INC 6.125 15JAN21,103780,105147
919970,SEIX HIGH YLD,527298AY9,LEVEL 3 FING INC 6.125 15JAN21,1427220,1446016
919970,SEIX HIGH YLD,527298BD4,LEVEL 3 FING INC 5.375 15AUG22,536000,537501
919970,SEIX HIGH YLD,527298BF9,LEVEL 3 FING INC 5.125 01MAY23,290000,284896
919970,SEIX HIGH YLD,527298BH5,LEVEL 3 FING INC 5.375 01MAY25,405000,394875
919970,SEIX HIGH YLD,52729NBX7,LEVEL 3 COMMUNICATIONS 5.75 01DEC22,110000,110000
919970,SEIX HIGH YLD,53627NAA9,LIONS GATE CAP H 5.875 01NOV24 144A,385000,385963
919970,SEIX HIGH YLD,536797AC7,LITHIA MTRS INC 5.25 01AUG25 144A,240000,235800
919970,SEIX HIGH YLD,55181XAA0,VIRGIN MEDIA FIN 6.375 15APR23 144A,375000,381525
919970,SEIX HIGH YLD,552704AD0,MEG ENERGY CORP 6.5 15JAN25 144A,305000,303475
919970,SEIX HIGH YLD,552848AF0,MGIC INVT CORP WIS 5.75 15AUG23,530000,540897
919970,SEIX HIGH YLD,552953BX8,MGM RESORTS INTL 7.75 15MAR22,1095000,1199025
919970,SEIX HIGH YLD,552953BY6,MGM RESORTS INTL 6.75 01OCT20,105000,110381
919970,SEIX HIGH YLD,552953BY6,MGM RESORTS INTL 6.75 01OCT20,440000,462550
919970,SEIX HIGH YLD,552953CC3,MGM RESORTS INTL 6.0 15MAR23,540000,559575
919970,SEIX HIGH YLD,55342UAH7,MPT OPER PARTNERSHIP L 5.0 15OCT27,400000,379000
919970,SEIX HIGH YLD,55354GAA8,MSCI INC 5.25 15NOV24 144A,340000,343400
919970,SEIX HIGH YLD,577081AT9,MATTEL INC 4.35 01OCT20,274000,274000
919970,SEIX HIGH YLD,577081AT9,MATTEL INC 4.35 01OCT20,321000,321000
919970,SEIX HIGH YLD,577128AA9,MATTHEWS INTL COR 5.25 01DEC25 144A,230000,221950
919970,SEIX HIGH YLD,58502BAA4,MEDNAX INC 5.25 01DEC23 144A,270000,266625
919970,SEIX HIGH YLD,589433AA9,MEREDITH CORP 6.875 01FEB26 144A,115000,116294
919970,SEIX HIGH YLD,626717AH5,MURPHY OIL CORP 6.875 15AUG24,325000,344500
919970,SEIX HIGH YLD,626738AD0,MURPHY OIL USA INC 5.625 01MAY27,90000,88875
919970,SEIX HIGH YLD,62912XAE4,NGPL PIPECO LLC 4.375 15AUG22 144A,52000,51935
919970,SEIX HIGH YLD,629377BW1,NRG ENERGY INC 6.25 15JUL22,200000,205750
919970,SEIX HIGH YLD,629377CA8,NRG ENERGY INC 7.25 15MAY26,480000,516000
919970,SEIX HIGH YLD,62943WAB5,NRG YIELD OPER LLC 5.375 15AUG24,95000,95238
919970,SEIX HIGH YLD,62943WAE9,NRG YIELD OPER LLC 5.0 15SEP26,350000,336000
919970,SEIX HIGH YLD,63860UAE0,NATIONSTAR MTG LLC / 9.625 01MAY19,110000,111650
919970,SEIX HIGH YLD,63860UAH3,NATIONSTAR MTG LLC / 7.875 01OCT20,119000,120583
919970,SEIX HIGH YLD,63860UAH3,NATIONSTAR MTG LLC / 7.875 01OCT20,251000,254338
919970,SEIX HIGH YLD,63860UAK6,NATIONSTAR MTG LLC / NA 6.5 01JUL21,542000,549588
919970,SEIX HIGH YLD,63860UAK6,NATIONSTAR MTG LLC / NA 6.5 01JUL21,746000,756444
919970,SEIX HIGH YLD,63860UAL4,NATIONSTAR MTG LLC / NA 6.5 01JUN22,201000,205020
919970,SEIX HIGH YLD,63860UAM2,NATIONSTAR MTG LLC / NA 6.5 01AUG18,720000,720137
919970,SEIX HIGH YLD,64072TAA3,CSC HOLDINGS LL 10.875 15OCT25 144A,965000,1119400
919970,SEIX HIGH YLD,64072TAC9,NEPTUNE FINCO CO 6.625 15OCT25 144A,200000,206500
919970,SEIX HIGH YLD,64072TAE5,CSC HOLDINGS LL 10.125 15JAN23 144A,650000,721500
919970,SEIX HIGH YLD,645370AB3,NEW HOME CO INC 7.25 01APR22,260000,266500
919970,SEIX HIGH YLD,67020YAQ3,NUANCE COMMUNICATIONS 5.625 15DEC26,325000,316875
